fk_course,fk_plan,fk_teacher_teacher,teacher_name,language_type,fk_student,fk_test,origin_test_id,interaction_id,course_ware_id,package_id,package_name,page_id,order_id,data_source,test_type,test_type_desc,is_answer,answer_time,is_force,is_right,total_blank_nums,right_blank_nums,right_ratio,score,submit_time,etl_time,dt,年级,讲次
99772,812081,22464,张智超,1.0,51793593,2028061520367442828_6576664,0,2028061520367442828,124159,5798071,28,6576664,1,ods_live_edc_xes_edc_online_answer_logs,18,超级演讲秀,1,0.0,0.0,-1.0,0.0,0.0,,84.0,2021-03-08 19:41:35,2021-03-09 05:18:30.482,20210308,大,17
99780,812256,15006,关艺,1.0,59953266,922061485862884554_6538496,1,922061485862884554,141640,5762892,游戏三：选择门票（点选）,6538496,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,29.0,0.0,1.0,1.0,1.0,100.0,,2021-03-04 19:51:01,2021-03-05 05:18:29.998,20210304,中,16
106871,878656,9771,宋爽,1.0,58920497,3215261019292214626_5803896,1,3215261019292214626,122986,5066375,游戏一：对话选择——因为所以,5803896,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,45.0,0.0,1.0,2.0,2.0,100.0,,2021-01-09 19:49:29,2021-01-10 05:08:28.613,20210109,大,5
99768,811981,15316,王越,1.0,7944948,2131161019159181874_5803896,1,2131161019159181874,122986,5066375,游戏一：对话选择——因为所以,5803896,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,46.0,0.0,1.0,2.0,2.0,100.0,,2021-01-09 19:27:23,2021-01-10 05:08:28.613,20210109,大,5
125567,910242,43944,杨洋,1.0,62561503,416861503086649436_6531270,1,416861503086649436,122101,5756050,28,6531270,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,21.0,0.0,1.0,1.0,1.0,100.0,,2021-03-06 19:41:29,2021-03-07 05:33:12.571,20210306,大,16
99780,812256,15006,关艺,1.0,59049213,922061485862884554_6538496,1,922061485862884554,141640,5762892,游戏三：选择门票（点选）,6538496,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,18.0,0.0,1.0,1.0,1.0,100.0,,2021-03-04 19:50:47,2021-03-05 05:18:29.998,20210304,中,16
106871,878669,9771,宋爽,1.0,65813159,1002261563713204744_6626841,1,1002261563713204744,122174,5844197,游戏一：脑科学：韵脚辨识,6626841,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,163.0,0.0,0.0,3.0,0.0,0.0,,2021-03-13 20:08:16,2021-03-14 05:32:22.109,20210313,大,18
99771,812062,22464,张智超,1.0,21850126,2724861624022112656_6731605,1,2724861624022112656,126163,5939760,游戏四：大小点选,6731605,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,28.0,0.0,1.0,4.0,4.0,100.0,,2021-03-20 19:37:31,2021-03-21 06:19:28.188,20210320,大,20
99771,812049,22464,张智超,1.0,58144273,1094361079694790644_5925644,1,1094361079694790644,115091,5181786,游戏二：脑科学：打地鼠——跳舞长颈鹿包装,5925644,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,104.0,0.0,1.0,3.0,3.0,100.0,,2021-01-16 19:37:33,2021-01-17 05:24:11.641,20210116,大,7
99778,812208,15006,关艺,1.0,14301931,414461226457518480_6187558,1,414461226457518480,117674,5431423,10游戏二：影子匹配（拖拽匹配）,6187558,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,41.0,0.0,1.0,1.0,1.0,100.0,,2021-02-02 19:16:55,2021-02-03 05:19:05.452,20210202,中,12
100895,816132,34447,王旭晖,1.0,56854141,947661477092126308_5742158,0,947661477092126308,121382,5009037,22,5742158,1,ods_live_edc_xes_edc_online_answer_logs,18,超级演讲秀,0,,,,,,,,,2021-03-04 05:17:28.241,20210303,中,15
99768,811991,15316,王越,1.0,52991422,2627561477112412666_6257185,1,2627561477112412666,121194,5496620,游戏二：脑科学：注意抑制—迷路包装,6257185,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,106.0,0.0,1.0,3.0,3.0,100.0,,2021-03-03 19:33:51,2021-03-04 05:17:28.241,20210303,大,15
100893,816088,43944,杨洋,1.0,59851205,443361468522223510_6278283,1,443361468522223510,121194,5516757,30,6278283,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,23.0,0.0,1.0,1.0,1.0,100.0,,2021-03-02 19:40:47,2021-03-03 05:17:52.875,20210302,大,15
99778,812216,15006,关艺,1.0,58486183,1096361615362916286_6652129,1,1096361615362916286,125461,5867422,29,6652129,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,27.0,0.0,1.0,1.0,1.0,100.0,,2021-03-19 19:34:17,2021-03-20 05:32:17.043,20210319,中,20
106587,876575,15316,王越,1.0,50752252,2123061433590446014_6284118,1,2123061433590446014,120372,5522330,06,6284118,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,44.0,0.0,1.0,4.0,4.0,100.0,,2021-02-26 18:39:11,2021-02-27 05:15:13.106,20210226,大,14
99772,812069,22464,张智超,1.0,2687433,150161001973655770_5803915,1,150161001973655770,122986,5066394,32,5803915,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,21.0,0.0,1.0,1.0,1.0,100.0,,2021-01-07 19:42:39,2021-01-08 05:07:34.932,20210107,大,5
125567,910240,43944,杨洋,1.0,60084256,463661442416490830_6284118,1,463661442416490830,120372,5522330,06,6284118,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,41.0,0.0,1.0,4.0,4.0,100.0,,2021-02-27 19:10:06,2021-02-28 05:15:57.281,20210227,大,14
106587,876582,15316,王越,1.0,58966835,898861649568825050_6856600,1,898861649568825050,124113,6056188,游戏一：锦囊妙计,6856600,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,42.0,0.0,1.0,1.0,1.0,100.0,,2021-03-23 18:35:33,2021-03-24 05:29:52.186,20210323,大,21
127161,920676,55995,王婧莹,1.0,60334557,1022361166088395834_6020159,1,1022361166088395834,117007,5272773,22,6020159,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,83.0,0.0,1.0,1.0,1.0,100.0,,2021-01-26 19:36:12,2021-01-27 05:08:39.612,20210126,大,10
99772,812083,22464,张智超,1.0,45678491,487861580790208634_6695913,1,487861580790208634,125196,5907627,游戏二：花园拖拽,6695913,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,31.0,0.0,1.0,2.0,2.0,100.0,,2021-03-15 19:32:13,2021-03-16 05:35:05.658,20210315,大,19
99772,812079,22464,张智超,1.0,56581721,742361459809451626_6257185,1,742361459809451626,121194,5496620,游戏二：脑科学：注意抑制—迷路包装,6257185,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,105.0,0.0,1.0,3.0,3.0,100.0,,2021-03-01 19:30:00,2021-03-02 06:52:54.597,20210301,大,15
99772,812080,22464,张智超,1.0,23955763,2123361485807724840_6531270,1,2123361485807724840,122101,5756050,28,6531270,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,24.0,0.0,1.0,1.0,1.0,100.0,,2021-03-04 19:41:49,2021-03-05 05:18:29.998,20210304,大,16
106873,878706,52428,罗澜,1.0,22310422,2224161200533422858_6158325,1,2224161200533422858,117656,5403310,08游戏二：夸父追日（脑科学手眼配合模板,6158325,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,28.0,0.0,1.0,1.0,1.0,100.0,,2021-01-30 19:16:02,2021-01-31 05:50:15.971,20210130,中,11
99769,812009,15316,王越,1.0,63242396,1120761182879414672_6026430,1,1120761182879414672,117944,5278789,34,6026430,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,25.0,0.0,1.0,1.0,1.0,100.0,,2021-01-28 18:13:40,2021-01-29 05:08:06.55,20210128,大,11
99771,812077,22464,张智超,1.0,53428811,1095061243806678870_6223720,1,1095061243806678870,120286,5465048,游戏二：脑科学：注意抑制训练——年兽包装,6223720,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,0,,,,,,,,,2021-02-05 05:08:48.422,20210204,大,13
99769,812013,15316,王越,1.0,62973818,2719661459315751126_6278282,1,2719661459315751126,121194,5516756,游戏三：寻找警局药店,6278282,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,29.0,0.0,1.0,2.0,2.0,100.0,,2021-03-01 18:06:28,2021-03-02 06:52:54.597,20210301,大,15
99778,812210,15006,关艺,1.0,60018566,946761433927742174_6116633,1,946761433927742174,119237,5364281,28,6116633,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,27.0,0.0,1.0,1.0,1.0,100.0,,2021-02-26 19:35:05,2021-02-27 05:15:13.106,20210226,中,14
99768,811993,15316,王越,1.0,11518774,2722261537627759160_6581980,1,2722261537627759160,124159,5803030,人物找不同,6581980,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,72.0,0.0,0.0,1.0,0.0,0.0,,2021-03-10 19:39:11,2021-03-11 05:20:21.594,20210310,大,17
145355,961929,52428,罗澜,1.0,10006282,1993761442129113260_6324385,1,1993761442129113260,119237,5560330,无字辨识（捕鱼模板）,6324385,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,54.0,0.0,1.0,1.0,1.0,100.0,,2021-02-27 18:22:27,2021-02-28 05:15:57.281,20210227,中,14
99779,812237,15006,关艺,1.0,49938409,2227661580527077434_6697507,1,2227661580527077434,125335,5909077,游戏三：脑科学：注意定向-两岸的声音,6697507,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,69.0,0.0,1.0,8.0,8.0,100.0,,2021-03-15 18:49:01,2021-03-16 05:35:05.658,20210315,中,19
99769,812006,15316,王越,1.0,13869734,942961096475923458_5937157,1,942961096475923458,115153,5192630,小猴爬柱——语音分辨模板,5937157,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,0,,,,,,,,,2021-01-19 05:11:12.566,20210118,大,8
99768,811977,15316,王越,1.0,43846233,2129560811908226902_5585210,1,2129560811908226902,110783,4867646,32,5585210,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,23.0,0.0,1.0,1.0,1.0,100.0,,2020-12-16 19:45:07,2020-12-17 05:52:12.558,20201216,大,1
99768,811991,15316,王越,1.0,52961018,675461477182438678_6278283,1,675461477182438678,121194,5516757,30,6278283,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,21.0,0.0,1.0,1.0,1.0,100.0,,2021-03-03 19:44:08,2021-03-04 05:17:28.241,20210303,大,15
99768,811986,15316,王越,1.0,47269441,3215361174647013526_6020152,1,3215361174647013526,117007,5272766,15,6020152,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,37.0,0.0,1.0,2.0,2.0,100.0,,2021-01-27 19:21:51,2021-01-28 05:13:12.864,20210127,大,10
100893,816089,43944,杨洋,1.0,25353203,947761494442805152_6531267,1,947761494442805152,122101,5756047,脑科学：部件辨识,6531267,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,45.0,0.0,1.0,3.0,3.0,100.0,,2021-03-05 19:41:13,2021-03-06 05:28:56.52,20210305,大,16
106874,878721,52428,罗澜,1.0,61731556,3215160984778573052_5798984,1,3215160984778573052,122828,5061672,游戏四：动词匹配,5798984,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,150.0,0.0,1.0,3.0,3.0,100.0,,2021-01-05 19:59:00,2021-01-06 05:17:17.396,20210105,中,4
99780,812261,15006,关艺,1.0,60019308,2030161641442891640_6856053,0,2030161641442891640,146775,6055682,21,6856053,1,ods_live_edc_xes_edc_online_answer_logs,18,超级演讲秀,1,60.0,0.0,-1.0,0.0,0.0,,89.0,2021-03-22 20:01:45,2021-03-23 05:53:57.153,20210322,中,21
99780,812250,15006,关艺,1.0,61904338,2452061157614021362_6098558,1,2452061157614021362,131222,5347225,25,6098558,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,21.0,0.0,1.0,1.0,1.0,100.0,,2021-01-25 20:02:43,2021-01-26 05:10:19.673,20210125,中,10
106587,876576,15316,王越,1.0,64326094,2225761468198230766_6257183,1,2225761468198230766,121194,5496618,游戏一：打电话110,6257183,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,30.0,0.0,1.0,1.0,1.0,100.0,,2021-03-02 18:46:53,2021-03-03 05:17:52.875,20210302,大,15
99768,811988,15316,王越,1.0,17623031,442061235251978858_6191916,1,442061235251978858,117486,5435630,游戏三：脑科学：名词词语结构—偏正,6191916,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,116.0,0.0,1.0,4.0,4.0,100.0,,2021-02-03 19:44:23,2021-02-04 05:11:04.832,20210203,大,12
106587,876582,15316,王越,1.0,16452105,595561649801886178_6856618,0,595561649801886178,124113,6056206,28,6856618,1,ods_live_edc_xes_edc_online_answer_logs,18,超级演讲秀,0,,,,,,,,,2021-03-24 05:29:52.186,20210323,大,21
100893,816074,43944,杨洋,1.0,56014785,3215160803240247576_5578875,0,3215160803240247576,110783,4861796,30,5578875,1,ods_live_edc_xes_edc_online_answer_logs,18,超级演讲秀,1,37.0,0.0,-1.0,0.0,0.0,,73.0,2020-12-15 19:42:02,2020-12-16 05:24:51.635,20201215,大,1
125567,910237,43944,杨洋,1.0,63685217,2131161200671531136_6117439,0,2131161200671531136,117944,5364962,32,6117439,1,ods_live_edc_xes_edc_online_answer_logs,18,超级演讲秀,1,6.0,0.0,-1.0,0.0,0.0,,82.0,2021-01-30 19:39:59,2021-01-31 05:50:15.971,20210130,大,11
99768,811989,15316,王越,1.0,50311237,946461261198309042_6210999,1,946461261198309042,120286,5453052,32,6210999,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,26.0,0.0,1.0,1.0,1.0,100.0,,2021-02-06 19:46:53,2021-02-07 05:08:41.497,20210206,大,13
99772,812086,22464,张智超,1.0,51113626,540261667236334222_6881822,1,540261667236334222,129978,6079411,34,6881822,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,22.0,0.0,1.0,1.0,1.0,100.0,,2021-03-25 19:39:48,2021-03-26 05:37:06.397,20210325,大,22
100893,816091,43944,杨洋,1.0,52878368,179061554919870822_6625876,1,179061554919870822,122174,5843238,33,6625876,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,22.0,0.0,1.0,1.0,1.0,100.0,,2021-03-12 19:40:21,2021-03-17 11:45:37.371,20210312,大,18
99772,812084,22464,张智超,1.0,59939496,179561606749208884_6731605,1,179561606749208884,126163,5939760,游戏四：大小点选,6731605,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,61.0,0.0,1.0,4.0,4.0,100.0,,2021-03-18 19:39:14,2021-03-19 05:27:46.087,20210318,大,20
106587,876562,15316,王越,1.0,18599588,3215160803085466350_5585210,1,3215160803085466350,110783,4867646,32,5585210,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,21.0,0.0,1.0,1.0,1.0,100.0,,2020-12-15 19:14:40,2020-12-16 05:24:51.635,20201215,大,1
106871,878660,9771,宋爽,1.0,24298321,2063961140369749268_6014800,0,2063961140369749268,118799,5267591,33,6014800,1,ods_live_edc_xes_edc_online_answer_logs,18,超级演讲秀,0,,,,,,,,,2021-01-24 08:17:05.593,20210123,大,9
99772,812074,22464,张智超,1.0,21800042,1962261157486936250_6020170,1,1962261157486936250,117007,5272784,30,6020170,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,21.0,0.0,1.0,1.0,1.0,100.0,,2021-01-25 19:41:30,2021-01-26 05:10:19.673,20210125,大,10
99781,812280,22464,张智超,1.0,62604241,179061554873062386_6639449,1,179061554873062386,123110,5855855,33,6639449,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,23.0,0.0,1.0,1.0,1.0,100.0,,2021-03-12 19:32:34,2021-03-17 11:45:37.371,20210312,中,18
99769,812008,15316,王越,1.0,48042060,3215461156971773264_6020170,1,3215461156971773264,117007,5272784,30,6020170,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,39.0,0.0,1.0,1.0,1.0,100.0,,2021-01-25 18:15:57,2021-01-26 05:10:19.673,20210125,大,10
106874,878721,52428,罗澜,1.0,60558689,3180260984667920194_5798982,1,3180260984667920194,122828,5061670,游戏二：春节的衣物（脑科学注意搜索模板）,5798982,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,80.0,0.0,1.0,8.0,8.0,100.0,,2021-01-05 19:39:20,2021-01-06 05:17:17.396,20210105,中,4
125567,910239,43944,杨洋,1.0,10307508,309061261179494570_6210999,1,309061261179494570,120286,5453052,32,6210999,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,18.0,0.0,1.0,1.0,1.0,100.0,,2021-02-06 19:43:33,2021-02-07 05:08:41.497,20210206,大,13
99768,811989,15316,王越,1.0,53726532,795961261031101998_6223719,1,795961261031101998,120286,5465047,游戏一：躲避年兽,6223719,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,0,,,,,,,,,2021-02-07 05:08:41.497,20210206,大,13
99771,812048,22464,张智超,1.0,19651609,1093861053667921184_5880390,1,1093861053667921184,111834,5138950,游戏一：脑科学：手眼配合-高山流水,5880390,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,45.0,0.0,1.0,2.0,2.0,100.0,,2021-01-13 19:18:46,2021-01-14 05:07:53.322,20210113,大,6
106871,878664,9771,宋爽,1.0,64390424,151761261347694250_6210999,1,151761261347694250,120286,5453052,32,6210999,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,24.0,0.0,1.0,1.0,1.0,100.0,,2021-02-06 20:11:41,2021-02-07 05:08:41.497,20210206,大,13
100895,816120,34447,王旭晖,1.0,46864156,2009260872250591324_5615873,1,2009260872250591324,112898,4895009,17,5615873,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,0,,,,,,,,,2020-12-24 05:35:43.104,20201223,中,3
99781,812273,22464,张智超,1.0,18764070,1963161191976718998_6155596,0,1963161191976718998,117656,5400744,17,6155596,1,ods_live_edc_xes_edc_online_answer_logs,18,超级演讲秀,0,,,,,,,,,2021-01-30 05:44:21.351,20210129,中,11
99772,812083,22464,张智超,1.0,15521563,234261580821918290_6695914,1,234261580821918290,125196,5907628,游戏三：脑科学：形容词词语结构与词汇积累,6695914,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,181.0,0.0,1.0,4.0,4.0,100.0,,2021-03-15 19:40:02,2021-03-16 05:35:05.658,20210315,大,19
99772,812083,22464,张智超,1.0,65231971,234261580821918290_6695914,1,234261580821918290,125196,5907628,游戏三：脑科学：形容词词语结构与词汇积累,6695914,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,133.0,0.0,1.0,4.0,4.0,100.0,,2021-03-15 19:39:12,2021-03-16 05:35:05.658,20210315,大,19
99781,812263,22464,张智超,1.0,43599083,2129560803194520704_0,1,2129560803194520704,113893,4867106,25,0,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,0,,,,,,,,,2020-12-16 05:24:51.635,20201215,中,1
99778,812217,15006,关艺,1.0,50344551,256361649762188872_6856049,1,256361649762188872,146775,6055678,游戏一：脑科学：注意定向-挡住路的是什么,6856049,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,60.0,0.0,1.0,8.0,8.0,100.0,,2021-03-23 19:08:05,2021-03-24 05:29:52.186,20210323,中,21
100893,816086,43944,杨洋,1.0,19918397,442361252471621570_6223720,1,442361252471621570,120286,5465048,游戏二：脑科学：注意抑制训练——年兽包装,6223720,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,101.0,0.0,1.0,3.0,3.0,100.0,,2021-02-05 19:33:38,2021-02-06 05:57:35.352,20210205,大,13
100893,816084,43944,杨洋,1.0,63661861,414461192006819462_6026426,1,414461192006819462,117944,5278785,30,6026426,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,22.0,0.0,1.0,1.0,1.0,100.0,,2021-01-29 19:34:50,2021-01-30 05:44:21.351,20210129,大,11
99768,811989,15316,王越,1.0,7707193,946461261198309042_6210999,1,946461261198309042,120286,5453052,32,6210999,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,18.0,0.0,1.0,1.0,1.0,100.0,,2021-02-06 19:46:43,2021-02-07 05:08:41.497,20210206,大,13
99778,812206,15006,关艺,1.0,52331094,3215261165943752564_6098976,1,3215261165943752564,131222,5347625,游戏一：白字辨析（脑科学---海底连连看,6098976,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,84.0,0.0,1.0,4.0,4.0,100.0,,2021-01-26 19:12:04,2021-01-27 05:08:39.612,20210126,中,10
106587,876583,15316,王越,1.0,9407770,1004161675649669662_6881809,1,1004161675649669662,129978,6079398,游戏四：诗词排序,6881809,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,60.0,0.0,1.0,1.0,1.0,100.0,,2021-03-26 19:02:36,2021-03-27 05:39:51.867,20210326,大,22
106871,878661,9771,宋爽,1.0,65077897,231161174805372364_6020152,1,231161174805372364,117007,5272766,15,6020152,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,30.0,0.0,1.0,2.0,2.0,100.0,,2021-01-27 19:48:06,2021-01-28 05:13:12.864,20210127,大,10
127161,920675,55995,王婧莹,1.0,60355491,1864161131541183124_5926993,1,1864161131541183124,118799,5182992,互动模板,5926993,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,98.0,0.0,1.0,3.0,3.0,100.0,,2021-01-22 19:38:30,2021-01-23 05:08:19.749,20210122,大,9
99770,812029,15316,王越,1.0,59266910,1744661122936911158_5951372,1,1744661122936911158,118799,5206021,35,5951372,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,21.0,0.0,1.0,1.0,1.0,100.0,,2021-01-21 19:43:10,2021-01-22 05:08:35.185,20210121,大,9
100893,816094,43944,杨洋,1.0,60055832,2510861649829569450_6849218,1,2510861649829569450,124113,6049030,游戏三：脑科学：动词词语结构与词汇积累,6849218,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,123.0,0.0,1.0,3.0,3.0,100.0,,2021-03-23 19:20:20,2021-03-24 05:29:52.186,20210323,大,21
106871,878670,9771,宋爽,1.0,58678010,255561598129083948_6695912,1,255561598129083948,125196,5907626,游戏一：脑科学：注意广度—季节,6695912,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,101.0,0.0,1.0,3.0,3.0,100.0,,2021-03-17 19:43:12,2021-03-18 05:34:22.245,20210317,大,19
106874,878728,52428,罗澜,1.0,24250354,3012161192101561464_6158327,1,3012161192101561464,117656,5403312,13游戏四：手杖和桃林（脑科学注意定向模,6158327,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,53.0,1.0,2.0,8.0,5.0,62.5,,2021-01-29 19:51:10,2021-01-30 05:44:21.351,20210129,中,11
100893,816094,43944,杨洋,1.0,60514767,2725761649763765592_6856600,1,2725761649763765592,124113,6056188,游戏一：锦囊妙计,6856600,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,50.0,0.0,1.0,1.0,1.0,100.0,,2021-03-23 19:08:09,2021-03-24 05:29:52.186,20210323,大,21
