plan_id,class_id,course_ware_id,package_id,page_id,order_id,interaction_id,stu_id,test_id,is_playback,is_force,submit_time,ability,subability,typea,typeb,difficulty_level,total_correct,total_incorrect,correct_click,incorrect_click,score,dt
811982,1254847,111834,5138950,5880390,0,3141761053697566158,51414310,1,0,0,2021-01-13 19:23:41.0,视动能力,手眼配合训练,400,402,3,9,0,,,100,2021-02-19
876578,1257770,124159,5798058,6576651,0,1866961528756032160,24281980,1,0,0,2021-03-09 19:00:22.0,视动能力,空间位置判断训练,400,403,1,3,0,,,100,2021-03-10
812037,2201082,124159,5798058,6576651,0,947761520280484968,64137786,1,0,0,2021-03-08 19:27:49.0,视动能力,空间位置判断训练,400,403,1,3,0,,,100,2021-03-10
878718,2213060,113893,4864588,5581871,0,2129560803339302456,64247256,1,1,1,2021-02-04 11:20:02.0,语音意识,声调辨识训练,100,101,1,1,2,,,33,2021-02-19
811984,1254898,115153,5192630,5937157,0,1120661114278054328,16786805,1,0,0,2021-01-20 19:42:14.0,语音意识,声调辨识训练,100,101,1,3,1,,,75,2021-02-19
811996,1254941,126163,5939757,6731602,0,206461623913568172,62376788,1,1,0,2021-03-21 11:08:49.0,语音意识,声调辨识训练,100,101,2,3,2,,,60,2021-03-24
878668,1798202,124159,5798058,6576651,0,948261537755605814,48323669,1,0,0,2021-03-10 20:00:16.0,视动能力,空间位置判断训练,400,403,1,3,0,,,100,2021-03-10
812019,2199917,124113,6056193,6856605,0,820661640614288872,63440753,1,0,0,2021-03-22 17:44:07.0,注意力,注意抑制训练,500,504,1,13,0,13,0,100,2021-03-24
812209,1255239,119208,5496347,6256883,0,202561252450254092,59928768,1,0,0,2021-02-05 19:30:44.0,语音意识,声调辨识训练,100,101,1,3,0,,,100,2021-02-19
878726,1651125,130233,5306060,6054754,0,2129561131639766218,20838160,1,0,0,2021-01-22 19:54:35.0,语音意识,声调辨识训练,100,101,1,3,0,,,100,2021-02-19
812066,1255218,110771,4867624,5585188,0,2131160820459352610,55625602,1,1,0,2020-12-20 19:29:03.0,注意力,注意广度训练,500,503,1,14,0,14,0,110,2021-02-19
878737,1651125,125461,5956243,6749407,0,179661615507174344,60281175,1,0,0,2021-03-19 19:58:57.0,字形规则意识,目标部件搜索训练,200,201,1,3,0,,,100,2021-03-24
812016,2275291,122174,5843229,6625867,0,923061545723203594,50330426,1,0,0,2021-03-11 18:09:04.0,注意力,注意抑制训练,500,504,1,13,2,13,2,87,2021-03-17
816085,1255463,117486,5435630,6191916,0,3012161226596344362,2282905,1,0,0,2021-02-02 19:41:07.0,语素意识,偏正类名词词语结构训练,300,303,1,4,0,4,0,100,2021-02-19
811996,2204224,126163,5939757,6731602,0,206461623913568172,63276969,1,0,0,2021-03-20 19:21:08.0,语音意识,声调辨识训练,100,101,2,3,2,,,60,2021-03-24
878657,1656435,111834,5138951,5880391,0,3215361053977801076,14136052,1,0,0,2021-01-13 20:10:26.0,字形规则意识,目标部件搜索训练,200,201,1,3,0,,,100,2021-02-19
812063,1255123,124113,6056193,6856605,0,950461658423454430,30655235,1,0,0,2021-03-24 19:12:09.0,注意力,注意抑制训练,500,504,1,13,0,13,0,100,2021-03-24
811992,2279918,122101,5756041,6531261,0,233361503037750980,64619645,1,1,0,2021-03-07 20:11:30.0,视动能力,手眼配合训练,400,402,3,10,0,,,100,2021-03-10
816078,1775058,122986,5068486,5806149,0,3215461010599057038,62688624,1,1,0,2021-01-09 14:23:12.0,注意力,注意抑制训练,500,504,1,13,0,13,0,100,2021-02-19
812065,1255218,110783,4861777,5578856,0,2131160794431611224,47922400,1,0,0,2020-12-14 19:14:08.0,注意力,注意抑制训练,500,504,1,13,0,13,0,91,2021-02-19
878723,1650314,116538,5140750,5882352,0,3215161045268608108,58397707,1,0,0,2021-01-12 19:59:16.0,字形规则意识,目标部件搜索训练,200,201,1,3,0,,,100,2021-02-19
811998,1254850,129978,6079407,6881818,0,1071461684519805754,52355726,1,0,0,2021-03-27 19:42:00.0,字形规则意识,部件位置判断训练,200,204,1,5,1,8,1,83.33333333333334,2021-04-01
816079,1775044,111834,5138950,5880390,0,816461045020835358,61392105,1,0,0,2021-01-12 19:17:58.0,视动能力,手眼配合训练,400,402,3,9,0,,,100,2021-02-19
812036,1935370,122101,5756047,6531267,0,947661485784321732,63393945,1,0,0,2021-03-04 19:38:23.0,字形规则意识,目标部件搜索训练,200,201,2,2,1,,,67,2021-03-10
812076,1595982,117486,5435629,6191915,0,710761217903543434,11691887,1,0,0,2021-02-01 19:33:03.0,注意力,注意广度训练,500,503,2,13,4,13,1,85,2021-02-19
878737,2203444,125461,5938884,6730664,0,1003261615471228392,49308698,1,0,0,2021-03-19 19:53:10.0,视觉能力,视觉辨识训练,400,401,2,3,0,,,100,2021-03-24
812085,1935120,124113,6049030,6849218,0,179661641173952368,62274491,1,0,0,2021-03-22 19:16:45.0,语素意识,动词词语结构与词汇积累训练,300,301,1,3,0,,,100,2021-03-24
816094,2279727,124113,6056193,6856605,0,898861649789715456,64541967,1,0,0,2021-03-23 19:13:10.0,注意力,注意抑制训练,500,504,1,14,4,14,4,75,2021-03-24
812230,1255303,117674,5430757,6186872,0,2101161217669604468,25696859,1,0,0,2021-02-01 18:52:56.0,注意力,注意搜索训练,500,501,2,5,0,10,0,100.00,2021-02-19
812010,1650337,117486,5435630,6191916,0,231261217444342318,52002842,1,0,0,2021-02-01 18:15:40.0,语素意识,偏正类名词词语结构训练,300,303,1,4,0,4,0,100,2021-02-19
812012,2245528,120372,5560308,6324363,0,1865661424728061996,64597618,1,0,0,2021-02-25 18:02:23.0,视动能力,空间位置判断训练,400,403,2,3,0,,,100,2021-03-03
812046,1255097,116416,4945879,5672170,0,3215260993301826836,23947389,1,0,0,2021-01-06 19:38:11.0,字形规则意识,目标部件搜索训练,200,201,1,2,1,,,67,2021-02-19
878728,1650355,117656,5403312,6158327,0,3012161192101561464,42789971,1,0,0,2021-01-29 19:51:11.0,注意力,注意定向训练,500,502,3,8,0,,,100.00,2021-02-19
812219,1255298,113893,4864584,5581867,0,3215460794280064726,54279091,1,1,0,2020-12-22 08:47:46.0,视动能力,手眼配合训练,400,402,1,4,0,,,100,2021-02-19
811990,2218081,120372,5560308,6324363,0,443261442547908680,64485107,1,0,0,2021-02-27 19:32:16.0,视动能力,空间位置判断训练,400,403,2,3,0,,,100,2021-03-03
878664,1700276,120286,5489537,6249735,0,1865361261321172266,60776034,1,0,0,2021-02-06 20:08:42.0,语素意识,动词词语结构与词汇积累训练,300,301,1,3,0,,,100,2021-02-19
811977,2200883,110783,4861787,5578866,0,3215260811858924894,63181244,1,1,0,2021-02-07 20:16:14.0,视动能力,空间位置判断训练,400,403,1,3,0,,,100,2021-02-19
812078,1255223,120372,5560308,6324363,0,2065361425256128362,20159092,1,0,0,2021-02-25 19:30:17.0,视动能力,空间位置判断训练,400,403,2,3,0,,,100,2021-03-03
812205,1255240,130233,5306060,6054754,0,764661131484612906,50768203,1,0,0,2021-01-22 19:28:50.0,语音意识,声调辨识训练,100,101,1,3,1,,,75,2021-02-19
812253,1656174,119208,5496344,6256880,0,895561243924920930,62907610,1,0,0,2021-02-04 19:48:40.0,注意力,注意搜索训练,500,501,1,5,0,11,0,100.00,2021-02-19
812217,2202804,146775,6055678,6856049,0,256361649762188872,62978235,1,0,0,2021-03-23 19:08:08.0,注意力,注意定向训练,500,502,1,8,0,,,100.00,2021-03-24
811992,2274298,122101,5756047,6531267,0,1866161503075114268,52198933,1,0,0,2021-03-06 19:40:36.0,字形规则意识,目标部件搜索训练,200,201,2,2,1,,,67,2021-03-10
812259,1694790,125335,5909078,6697508,0,255461580901102706,57687400,1,0,0,2021-03-15 19:50:54.0,视动能力,手眼配合训练,400,402,1,10,0,,,100,2021-03-17
876562,1650278,110783,4861777,5578856,0,3215360802892241482,49984954,1,0,0,2020-12-15 18:43:59.0,注意力,注意抑制训练,500,504,1,13,0,13,0,100,2021-02-19
812026,1102672,111834,5138951,5880391,0,42161036523858590,61641616,1,1,0,2021-03-13 09:17:12.0,字形规则意识,目标部件搜索训练,200,201,1,3,0,,,100,2021-03-17
876579,1257749,122174,5844198,6626842,0,179061554741313466,50091054,1,0,0,2021-03-12 19:11:11.0,字形规则意识,目标部件搜索训练,200,201,1,2,1,,,67,2021-03-17
812272,1255391,131222,5347625,6098976,0,894561165937996144,47886358,1,0,0,2021-01-26 19:10:54.0,字形规则意识,目标部件搜索训练,200,201,2,1,3,,,25,2021-02-19
816137,1255484,125461,5845294,6627948,0,616861623870847862,24382526,1,0,0,2021-03-20 19:13:18.0,语素意识,偏正类名词词语结构训练,300,303,2,3,0,3,0,100,2021-03-24
812237,1255262,125335,5909078,6697508,0,179161580539427748,61346011,1,1,0,2021-03-19 17:52:51.0,视动能力,手眼配合训练,400,402,1,10,0,,,100,2021-03-24
812068,1738694,116416,4945872,5672163,0,2129560975981570250,57294572,1,0,0,2021-01-04 19:32:15.0,注意力,注意广度训练,500,503,2,14,0,14,0,110,2021-02-19
811980,1254881,116416,4945879,5672170,0,1119660993329933074,49943876,1,0,0,2021-01-06 19:42:36.0,字形规则意识,目标部件搜索训练,200,201,1,2,1,,,67,2021-02-19
812253,1255337,119208,5496344,6256880,0,895561243924920930,59490834,1,0,0,2021-02-04 19:48:41.0,注意力,注意搜索训练,500,501,1,5,0,14,0,100.00,2021-02-19
816085,1255464,117486,5435630,6191916,0,3012161226596344362,48342297,1,1,1,2021-02-03 09:26:47.0,语素意识,偏正类名词词语结构训练,300,303,1,4,1,4,1,80,2021-02-19
812043,1255109,110783,4861777,5578856,0,2129560811709975188,36473839,1,0,0,2020-12-16 19:13:36.0,注意力,注意抑制训练,500,504,1,13,0,13,0,100,2021-02-19
812070,1255200,111834,5138950,5880390,0,3215261036389945920,51553487,1,0,0,2021-01-11 19:19:01.0,视动能力,手眼配合训练,400,402,3,9,0,,,100,2021-02-19
811991,1254969,121194,5496620,6257185,0,2627561477112412666,50928875,1,0,0,2021-03-03 19:33:56.0,注意力,注意抑制训练,500,504,1,13,1,13,1,95.5,2021-03-03
920704,1703646,122101,5756041,6531261,0,416861494414817446,61361925,1,0,0,2021-03-05 19:36:53.0,视动能力,手眼配合训练,400,402,3,10,0,,,100,2021-03-10
878723,1783254,116538,5140750,5882352,0,3215161045268608108,62058217,1,1,1,2021-01-13 14:41:17.0,字形规则意识,目标部件搜索训练,200,201,1,0,1,,,0,2021-02-19
812014,1255069,122101,5756047,6531267,0,947461485254481148,55168914,1,0,0,2021-03-04 18:09:54.0,字形规则意识,目标部件搜索训练,200,201,2,3,0,,,100,2021-03-10
878666,2205388,121194,5496620,6257185,0,486461477254185722,57675941,1,0,0,2021-03-03 19:57:26.0,注意力,注意抑制训练,500,504,1,13,1,13,1,91.5,2021-03-03
1011013,2281057,132304,5400046,6154831,0,232061252001800116,64503729,1,0,0,2021-02-05 18:15:43.0,语音意识,声调辨识训练,100,101,1,3,0,,,100,2021-02-19
812238,1255260,125461,5938884,6730664,0,949761606447921920,17331687,1,0,0,2021-03-18 18:49:05.0,视觉能力,视觉辨识训练,400,401,2,3,0,,,100,2021-03-24
816089,1775042,122101,5756041,6531261,0,742561494390176562,49967950,1,0,0,2021-03-05 19:32:32.0,视动能力,手眼配合训练,400,402,3,10,0,,,100,2021-03-10
812260,1255325,125461,5845294,6627948,0,2228161606760677740,15268116,1,0,0,2021-03-18 19:41:36.0,语素意识,偏正类名词词语结构训练,300,303,2,3,0,3,0,100,2021-03-24
812251,1792479,117656,5403312,6158327,0,1719861183496875736,61320969,1,0,0,2021-01-28 19:57:22.0,注意力,注意定向训练,500,502,3,7,0,,,85.00,2021-02-19
812256,1792480,141640,5762884,6538488,0,947561485795419182,61245138,1,0,0,2021-03-04 19:40:27.0,注意力,注意搜索训练,500,501,3,5,0,13,0,100.00,2021-03-10
812016,1693496,122174,5844198,6626842,0,1867361545763643102,54186830,1,0,0,2021-03-11 18:14:50.0,字形规则意识,目标部件搜索训练,200,201,1,3,0,,,100,2021-03-17
878655,1699796,116416,4945872,5672163,0,792760993436501506,60827954,1,0,0,2021-01-06 20:01:08.0,注意力,注意广度训练,500,503,2,14,2,14,2,95,2021-02-19
910244,1793077,122174,5844198,6626842,0,796861563554702014,61041523,1,0,0,2021-03-13 19:40:06.0,字形规则意识,目标部件搜索训练,200,201,1,3,0,,,100,2021-03-17
910244,1798185,122174,5843229,6625867,0,234161563497215884,62544618,1,1,0,2021-03-27 10:14:08.0,注意力,注意抑制训练,500,504,1,13,0,13,0,100,2021-04-01
812258,1255323,123110,5853460,6636969,0,897761546338817404,58619122,1,0,0,2021-03-11 19:51:03.0,字形规则意识,目标部件搜索训练,200,201,3,1,2,,,33,2021-03-17
878719,1650314,110965,4880667,5599739,0,2131160829258936324,15519011,1,1,0,2021-01-05 18:38:43.0,字形规则意识,目标部件搜索训练,200,201,1,3,1,,,75,2021-02-19
812037,1689370,124159,5798058,6576651,0,947761520280484968,33439706,1,1,0,2021-03-09 19:10:54.0,视动能力,空间位置判断训练,400,403,1,2,1,,,67,2021-03-10
816094,1255458,124113,6049030,6849218,0,2510861649829569450,57516520,1,0,0,2021-03-23 19:19:59.0,语素意识,动词词语结构与词汇积累训练,300,301,1,3,0,,,100,2021-03-24
811990,2200880,120372,5560308,6324363,0,443261442547908680,48040020,1,1,0,2021-02-28 21:29:20.0,视动能力,空间位置判断训练,400,403,2,2,1,,,67,2021-03-03
812208,1255244,117674,5430761,6186876,0,1963161226542750510,62551037,1,1,0,2021-02-02 21:24:30.0,语音意识,声调辨识训练,100,101,1,3,0,,,100,2021-02-19
812013,1255024,121194,5496620,6257185,0,947361459290370836,3556487,1,0,0,2021-03-01 18:03:38.0,注意力,注意抑制训练,500,504,1,13,0,13,0,100,2021-03-03
876567,1257777,111834,5138950,5880390,0,3215461044861496734,54750965,1,0,0,2021-01-12 18:50:56.0,视动能力,手眼配合训练,400,402,3,9,0,,,100,2021-02-19
878671,1699974,126163,5939759,6731604,0,950261624181402766,4510056,1,0,0,2021-03-20 20:04:25.0,视动能力,手眼配合训练,400,402,2,6,0,,,100,2021-03-24
910237,1564369,117944,5402627,6157558,0,673661200531624270,64449368,1,1,0,2021-03-12 19:46:40.0,视动能力,空间位置判断训练,400,403,2,3,0,,,100,2021-03-17
812033,1648335,120286,5489537,6249735,0,2698861243834763222,17702045,1,1,0,2021-02-07 16:30:23.0,语素意识,动词词语结构与词汇积累训练,300,301,1,3,0,,,100,2021-02-19
812078,1760651,120372,5560308,6324363,0,2065361425256128362,61373878,1,0,0,2021-02-25 19:30:27.0,视动能力,空间位置判断训练,400,403,2,3,0,,,100,2021-03-03
816082,1935255,118799,5182992,5926993,0,3215261131510255666,62429163,1,1,0,2021-01-23 15:39:51.0,注意力,注意抑制训练,500,504,1,13,0,13,0,100,2021-02-19
811978,1254853,110771,4867624,5585188,0,3215260837754614224,49590809,1,0,0,2020-12-19 19:34:15.0,注意力,注意广度训练,500,503,1,14,0,14,0,110,2021-02-19
878718,1650353,113893,4864588,5581871,0,2129560803339302456,57343129,1,0,1,2020-12-15 19:58:43.0,语音意识,声调辨识训练,100,101,1,1,0,,,100,2021-02-19
811980,1254971,116416,4945872,5672163,0,939360993280235800,18936824,1,0,0,2021-01-06 19:35:10.0,注意力,注意广度训练,500,503,2,14,3,14,3,91.6,2021-02-19
876573,1257841,117486,5435630,6191916,0,3215161226432206392,49542386,1,0,0,2021-02-02 19:14:18.0,语素意识,偏正类名词词语结构训练,300,303,1,4,2,4,2,66.66666666666666,2021-02-19
812002,1102673,116416,4945879,5672170,0,3215160975526980684,63253780,1,1,0,2021-03-06 15:04:34.0,字形规则意识,目标部件搜索训练,200,201,1,0,3,,,0,2021-03-10
812260,1701177,125461,5938884,6730664,0,2728961606802774666,61157808,1,0,0,2021-03-18 19:48:20.0,视觉能力,视觉辨识训练,400,401,2,3,0,,,100,2021-03-24
812035,1692518,121194,5496620,6257185,0,203361459828629646,59732513,1,0,0,2021-03-01 19:33:21.0,注意力,注意抑制训练,500,504,1,13,0,13,0,94.5,2021-03-03
812259,1758930,125335,5909077,6697507,0,948961580887278200,62469776,1,0,0,2021-03-15 19:49:06.0,注意力,注意定向训练,500,502,3,6,0,,,75.00,2021-03-17
812256,1595987,141640,5762884,6538488,0,947561485795419182,59450525,1,1,1,2021-03-04 22:05:51.0,注意力,注意搜索训练,500,501,3,0,0,0,0,0,2021-03-10
1009815,1255246,132304,5400021,6154806,0,2091061251866570532,6852906,1,1,0,2021-02-07 09:38:54.0,注意力,注意搜索训练,500,501,3,8,0,16,0,100.00,2021-02-19
812047,1255172,122986,5068486,5806149,0,3215261019168370304,59745102,1,0,0,2021-01-09 19:30:00.0,注意力,注意抑制训练,500,504,1,13,3,13,3,83.5,2021-02-19
876575,1257838,120372,5560308,6324363,0,232761433719393980,53555711,1,0,0,2021-02-26 19:00:56.0,视动能力,空间位置判断训练,400,403,2,3,0,,,100,2021-03-03
812206,1867700,131222,5347625,6098976,0,3215261165943752564,20227782,1,0,0,2021-01-26 19:11:44.0,字形规则意识,目标部件搜索训练,200,201,2,2,2,,,50,2021-02-19
812259,1701177,125335,5909081,6697511,0,417661580953857220,61002997,1,0,0,2021-03-15 20:01:24.0,语音意识,韵脚辨识训练,100,102,1,3,1,,,75,2021-03-17
812085,1255190,124113,6056193,6856605,0,235161641143074408,48862790,1,1,0,2021-03-22 20:32:32.0,注意力,注意抑制训练,500,504,1,13,0,13,0,100,2021-03-24
878727,2203456,131222,5347220,6098553,0,1962261166226210474,62481394,1,1,0,2021-01-27 18:38:52.0,视觉能力,视觉辨识训练,400,401,1,3,0,,,100,2021-02-19
812265,1792482,112898,4894996,5615860,0,2129560863510842148,46708479,1,1,1,2021-01-17 12:32:43.0,注意力,注意搜索训练,500,501,2,3,0,3,0,100,2021-02-19
811997,2279921,124113,6056199,6856611,0,179761658567672570,64013691,1,0,0,2021-03-24 19:36:38.0,语素意识,动词词语结构与词汇积累训练,300,301,1,4,0,,,100,2021-03-24
812212,1255243,141640,5762897,6538501,0,818861494374760806,59705480,1,0,0,2021-03-05 19:31:31.0,语音意识,韵脚辨识训练,100,102,1,3,0,,,100,2021-03-10
816127,1255490,131222,5347220,6098553,0,3215361174682994998,14775993,1,1,0,2021-01-29 20:58:25.0,视觉能力,视觉辨识训练,400,401,1,1,2,,,33,2021-02-19
812067,1255200,116439,4914853,5638164,0,3215260855070538198,24749587,1,1,0,2020-12-21 21:28:39.0,视动能力,空间位置判断训练,400,403,1,3,0,,,100,2021-02-19
812279,1255395,122723,5793061,6571124,0,2601361528891517496,58389607,1,0,0,2021-03-09 19:23:05.0,注意力,注意定向训练,500,502,3,5,1,,,55.00,2021-03-10
816074,1775052,110783,4861777,5578856,0,3215160803083800644,58375578,1,1,0,2021-01-04 14:44:49.0,注意力,注意抑制训练,500,504,1,13,0,13,0,100,2021-02-19
