liveid,courseid,teacherid,classid,userid,interactionid,isplayback,data,submit_time,device,devicemodel,devicemodel_detail,app_version,dt
910237,110678205,43944,2245538,4598328,673661200531624270,0,"{""type"":""brainScience"",""data"":[]}",2021-01-30 19:16:31,Android,,PD1829,81603,20210130
812034,99770,15316,1656352,22153773,921661425259384966,0,"{""type"":""brainScience"",""data"":[{""answer"":1,""cor_position"":{""x"":1226.0799999999999,""y"":528.54999999999995},""time"":1063,""accuracy"":1,""num"":1,""stage"":1,""itemObj"":[{""accurate"":1,""position"":{""x"":1226.0799999999999,""y"":528.54999999999995},""duration"":1062}]},{""answer"":1,""cor_position"":{""x"":772.35000000000002,""y"":503.66000000000003},""time"":212,""accuracy"":1,""num"":2,""stage"":2,""itemObj"":[{""accurate"":1,""position"":{""x"":772.35000000000002,""y"":503.66000000000003},""duration"":212}]},{""answer"":1,""cor_position"":{""x"":1209.9100000000001,""y"":958.08000000000004},""time"":172,""accuracy"":1,""num"":3,""stage"":3,""itemObj"":[{""accurate"":1,""position"":{""x"":1209.9100000000001,""y"":958.08000000000004},""duration"":172}]}]}",2021-02-25 19:30:45,iOS,iPad,"iPad11,6",81708,20210225
811991,99768,15316,1254972,51130597,2627561477112412666,0,"{""type"":""brainScience"",""data"":[{""num"":1,""stage"":1,""position"":3,""type"":0,""duration"":0,""isempty"":0,""answer"":1,""accuracy"":""1.00"",""time"":0},{""num"":2,""stage"":1,""position"":1,""type"":1,""duration"":1400,""isempty"":0,""answer"":1,""accuracy"":""1.00"",""time"":1400},{""num"":3,""stage"":1,""position"":2,""type"":0,""duration"":0,""isempty"":0,""answer"":1,""accuracy"":""1.00"",""time"":0},{""num"":4,""stage"":1,""position"":1,""type"":1,""duration"":0,""isempty"":0,""answer"":0,""accuracy"":""0.75"",""time"":0},{""num"":5,""stage"":1,""position"":2,""type"":1,""duration"":0,""isempty"":0,""answer"":0,""accuracy"":""0.60"",""time"":0},{""num"":6,""stage"":1,""position"":0,""type"":1,""duration"":1480,""isempty"":1,""answer"":1,""accuracy"":""0.60"",""time"":1480},{""num"":6,""stage"":1,""position"":1,""type"":1,""duration"":0,""isempty"":0,""answer"":0,""accuracy"":""0.50"",""time"":0},{""num"":7,""stage"":2,""position"":3,""type"":0,""duration"":0,""isempty"":0,""answer"":1,""accuracy"":""1.00"",""time"":0},{""num"":8,""stage"":2,""position"":0,""type"":1,""duration"":0,""isempty"":0,""answer"":0,""accuracy"":""0.50"",""time"":0},{""num"":9,""stage"":2,""position"":1,""type"":1,""duration"":1332,""isempty"":0,""answer"":1,""accuracy"":""0.67"",""time"":1332},{""num"":10,""stage"":2,""position"":2,""type"":1,""duration"":0,""isempty"":0,""answer"":0,""accuracy"":""0.50"",""time"":0},{""num"":11,""stage"":2,""position"":0,""type"":0,""duration"":0,""isempty"":1,""answer"":1,""accuracy"":""0.50"",""time"":0},{""num"":11,""stage"":2,""position"":1,""type"":1,""duration"":1481,""isempty"":0,""answer"":1,""accuracy"":""0.60"",""time"":1481},{""num"":12,""stage"":2,""position"":3,""type"":1,""duration"":1452,""isempty"":0,""answer"":1,""accuracy"":""0.67"",""time"":1452},{""num"":13,""stage"":2,""position"":2,""type"":0,""duration"":0,""isempty"":0,""answer"":1,""accuracy"":""0.71"",""time"":0},{""num"":14,""stage"":2,""position"":3,""type"":1,""duration"":1245,""isempty"":0,""answer"":1,""accuracy"":""0.75"",""time"":1245},{""num"":15,""stage"":2,""position"":2,""type"":1,""duration"":1291,""isempty"":0,""answer"":1,""accuracy"":""0.78"",""time"":1291},{""num"":16,""stage"":2,""position"":3,""type"":1,""duration"":1403,""isempty"":1,""answer"":1,""accuracy"":""0.78"",""time"":1403},{""num"":16,""stage"":2,""position"":1,""type"":1,""duration"":1183,""isempty"":0,""answer"":1,""accuracy"":""0.80"",""time"":1183},{""num"":17,""stage"":2,""position"":0,""type"":0,""duration"":0,""isempty"":0,""answer"":1,""accuracy"":""0.82"",""time"":0},{""num"":18,""stage"":2,""position"":1,""type"":1,""duration"":0,""isempty"":0,""answer"":0,""accuracy"":""0.75"",""time"":0},{""num"":19,""stage"":2,""position"":2,""type"":1,""duration"":0,""isempty"":0,""answer"":0,""accuracy"":""0.69"",""time"":0},{""num"":20,""stage"":2,""position"":1,""type"":1,""duration"":0,""isempty"":0,""answer"":0,""accuracy"":""0.64"",""time"":0},{""num"":21,""stage"":2,""position"":0,""type"":0,""duration"":0,""isempty"":1,""answer"":1,""accuracy"":""0.64"",""time"":0},{""num"":21,""stage"":2,""position"":2,""type"":1,""duration"":0,""isempty"":0,""answer"":0,""accuracy"":""0.60"",""time"":0},{""num"":22,""stage"":2,""position"":3,""type"":1,""duration"":1267,""isempty"":0,""answer"":1,""accuracy"":""0.63"",""time"":1267},{""num"":23,""stage"":2,""position"":2,""type"":0,""duration"":0,""isempty"":0,""answer"":1,""accuracy"":""0.65"",""time"":0},{""num"":24,""stage"":2,""position"":3,""type"":1,""duration"":1329,""isempty"":0,""answer"":1,""accuracy"":""0.67"",""time"":1329},{""num"":25,""stage"":2,""position"":1,""type"":1,""duration"":2004,""isempty"":0,""answer"":1,""accuracy"":""0.68"",""time"":2004}]}",2021-03-03 19:34:24,Android,,BAH3-W09,90001,20210303
812078,,22464,1595985,21790027,2065361425256128362,0,"{""type"":""brainScience"",""data"":[]}",2021-02-25 19:30:23,Android,,lancelot,81703,20210225
1011008,99781,22464,1846028,61231383,202461243303112846,0,"{""type"":""brainScience"",""data"":[]}",2021-02-04 18:04:05,Android,,SCM-W09,81703,20210204
812213,99778,15006,1758939,15897832,444261528866275214,1,"{""type"":""brainScience"",""data"":[{""answer"":1,""cor_position"":null,""time"":2300,""select"":{""accurate"":1,""position"":null,""duration"":0},""accuracy"":""1.00"",""num"":1,""stage"":1},{""answer"":1,""cor_position"":32,""time"":2300,""select"":{""accurate"":1,""position"":32,""duration"":688},""accuracy"":""1.00"",""num"":2,""stage"":1},{""answer"":1,""cor_position"":41,""time"":2300,""select"":{""accurate"":1,""position"":41,""duration"":733},""accuracy"":""1.00"",""num"":3,""stage"":1},{""answer"":1,""cor_position"":33,""time"":2300,""select"":{""accurate"":1,""position"":33,""duration"":756},""accuracy"":""1.00"",""num"":4,""stage"":1},{""answer"":0,""cor_position"":null,""time"":2300,""select"":{""accurate"":0,""position"":52,""duration"":679},""accuracy"":""0.00"",""num"":5,""stage"":2},{""answer"":1,""cor_position"":21,""time"":2300,""select"":{""accurate"":1,""position"":21,""duration"":1111},""accuracy"":""0.50"",""num"":6,""stage"":2},{""answer"":1,""cor_position"":53,""time"":2300,""select"":{""accurate"":1,""position"":53,""duration"":943},""accuracy"":""0.67"",""num"":7,""stage"":2},{""answer"":1,""cor_position"":23,""time"":2300,""select"":{""accurate"":1,""position"":23,""duration"":671},""accuracy"":""0.75"",""num"":8,""stage"":2}]}",2021-03-12 21:22:25,iOS,iPad,"iPad6,8",90012,20210312
878660,106871,9771,1699188,60454044,3215261140343198786,0,"{""type"":""brainScience"",""data"":[{""answer"":1,""position"":2,""time"":0,""isempty"":0,""duration"":0,""type"":0,""num"":1,""stage"":1,""accuracy"":""1.00""},{""answer"":0,""position"":0,""time"":0,""isempty"":0,""duration"":0,""type"":1,""num"":2,""stage"":1,""accuracy"":""0.50""},{""answer"":1,""position"":1,""time"":1358,""isempty"":0,""duration"":1358,""type"":1,""num"":3,""stage"":1,""accuracy"":""0.67""},{""answer"":1,""position"":3,""time"":1350,""isempty"":0,""duration"":1350,""type"":1,""num"":4,""stage"":1,""accuracy"":""0.75""},{""answer"":1,""position"":2,""time"":0,""isempty"":0,""duration"":0,""type"":0,""num"":5,""stage"":1,""accuracy"":""0.80""},{""answer"":1,""position"":1,""time"":1614,""isempty"":1,""duration"":1614,""type"":1,""num"":6,""stage"":1,""accuracy"":""0.80""},{""answer"":1,""position"":3,""time"":1321,""isempty"":0,""duration"":1321,""type"":1,""num"":6,""stage"":1,""accuracy"":""0.83""},{""answer"":1,""position"":1,""time"":1468,""isempty"":0,""duration"":1468,""type"":1,""num"":7,""stage"":1,""accuracy"":""0.86""},{""answer"":1,""position"":3,""time"":1470,""isempty"":0,""duration"":1470,""type"":1,""num"":8,""stage"":1,""accuracy"":""0.88""},{""answer"":1,""position"":2,""time"":0,""isempty"":0,""duration"":0,""type"":0,""num"":9,""stage"":1,""accuracy"":""0.89""},{""answer"":1,""position"":1,""time"":1219,""isempty"":0,""duration"":1219,""type"":1,""num"":10,""stage"":2,""accuracy"":""1.00""},{""answer"":1,""position"":2,""time"":0,""isempty"":1,""duration"":0,""type"":0,""num"":11,""stage"":2,""accuracy"":""1.00""},{""answer"":1,""position"":1,""time"":1556,""isempty"":0,""duration"":1556,""type"":1,""num"":11,""stage"":2,""accuracy"":""1.00""},{""answer"":1,""position"":3,""time"":1585,""isempty"":0,""duration"":1585,""type"":1,""num"":12,""stage"":2,""accuracy"":""1.00""},{""answer"":1,""position"":2,""time"":0,""isempty"":0,""duration"":0,""type"":0,""num"":13,""stage"":2,""accuracy"":""1.00""},{""answer"":1,""position"":3,""time"":1382,""isempty"":0,""duration"":1382,""type"":1,""num"":14,""stage"":2,""accuracy"":""1.00""},{""answer"":1,""position"":2,""time"":1507,""isempty"":0,""duration"":1507,""type"":1,""num"":15,""stage"":2,""accuracy"":""1.00""},{""answer"":1,""position"":3,""time"":1395,""isempty"":1,""duration"":1395,""type"":1,""num"":16,""stage"":2,""accuracy"":""1.00""},{""answer"":1,""position"":0,""time"":1305,""isempty"":0,""duration"":1305,""type"":1,""num"":16,""stage"":2,""accuracy"":""1.00""},{""answer"":1,""position"":1,""time"":1265,""isempty"":0,""duration"":1265,""type"":1,""num"":17,""stage"":2,""accuracy"":""1.00""},{""answer"":1,""position"":3,""time"":0,""isempty"":0,""duration"":0,""type"":0,""num"":18,""stage"":2,""accuracy"":""1.00""},{""answer"":1,""position"":2,""time"":1192,""isempty"":0,""duration"":1192,""type"":1,""num"":19,""stage"":2,""accuracy"":""1.00""}]}",2021-01-23 20:05:38,iOS,iPad,"iPad6,11",81506,20210123
812061,99771,22464,1255110,48999331,949361598098515498,1,"{""type"":""brainScience"",""data"":[[{""num"":1,""answer"":1,""accuracy"":""1.00"",""time"":15348,""select"":{""options"":[{""accurate"":1,""duration"":6090,""part"":1}]}},{""num"":2,""answer"":1,""accuracy"":""1.00"",""time"":18173,""select"":{""options"":[{""accurate"":1,""duration"":5140,""part"":1}]}},{""num"":3,""answer"":1,""accuracy"":""1.00"",""time"":22738,""select"":{""options"":[{""accurate"":0,""duration"":2718,""part"":1},{""accurate"":1,""duration"":2558,""part"":1}]}},{""num"":4,""answer"":1,""accuracy"":""1.00"",""time"":25150,""select"":{""options"":[{""accurate"":1,""duration"":12024,""part"":1}]}}],[{""num"":1,""answer"":1,""accuracy"":""1.00"",""time"":15348,""select"":{""options"":[{""accurate"":1,""duration"":6090,""part"":1}]}},{""num"":2,""answer"":1,""accuracy"":""1.00"",""time"":18173,""select"":{""options"":[{""accurate"":1,""duration"":5140,""part"":1}]}},{""num"":3,""answer"":1,""accuracy"":""1.00"",""time"":22738,""select"":{""options"":[{""accurate"":0,""duration"":2718,""part"":1},{""accurate"":1,""duration"":2558,""part"":1}]}},{""num"":4,""answer"":1,""accuracy"":""1.00"",""time"":25150,""select"":{""options"":[{""accurate"":1,""duration"":12024,""part"":1}]}}]]}",2021-03-17 20:49:58,iOS,iPad,"iPad7,11",90106,20210317
812225,99779,15006,1793027,20438641,154161062108443880,0,"{""type"":""brainScience"",""data"":[{""select"":[{""release"":2,""accurate"":1,""out"":0,""pnum"":1,""duration"":2948},{""release"":0,""accurate"":1,""out"":0,""pnum"":2,""duration"":1280},{""release"":6,""accurate"":1,""out"":1,""pnum"":3,""duration"":7153},{""release"":1,""accurate"":1,""out"":1,""pnum"":4,""duration"":2647}],""num"":1,""period"":4,""accuracy"":1,""time"":16189},{""select"":[{""release"":0,""accurate"":1,""out"":0,""pnum"":1,""duration"":1665},{""release"":0,""accurate"":1,""out"":0,""pnum"":2,""duration"":1449},{""release"":3,""accurate"":1,""out"":2,""pnum"":3,""duration"":8169},{""release"":1,""accurate"":1,""out"":1,""pnum"":4,""duration"":3203}],""num"":2,""period"":4,""accuracy"":1,""time"":16494}]}",2021-01-14 18:45:41,iOS,iPad,"iPad5,1",81506,20210114
812049,99771,22464,1255088,43784946,1094361079694790644,0,"{""type"":""brainScience"",""data"":[{""answer"":1,""position"":0,""time"":1959,""isempty"":0,""duration"":1959,""type"":1,""num"":1,""stage"":1,""accuracy"":""1.00""},{""answer"":1,""position"":1,""time"":0,""isempty"":0,""duration"":0,""type"":0,""num"":2,""stage"":1,""accuracy"":""1.00""},{""answer"":1,""position"":3,""time"":1747,""isempty"":0,""duration"":1747,""type"":1,""num"":3,""stage"":1,""accuracy"":""1.00""},{""answer"":1,""position"":2,""time"":1046,""isempty"":0,""duration"":1046,""type"":1,""num"":4,""stage"":1,""accuracy"":""1.00""},{""answer"":0,""position"":1,""time"":1022,""isempty"":0,""duration"":1022,""type"":0,""num"":5,""stage"":1,""accuracy"":""0.80""},{""answer"":1,""position"":2,""time"":1371,""isempty"":1,""duration"":1371,""type"":1,""num"":6,""stage"":1,""accuracy"":""0.80""},{""answer"":1,""position"":3,""time"":1402,""isempty"":0,""duration"":1402,""type"":1,""num"":6,""stage"":1,""accuracy"":""0.83""},{""answer"":1,""position"":0,""time"":1498,""isempty"":0,""duration"":1498,""type"":1,""num"":7,""stage"":1,""accuracy"":""0.86""},{""answer"":1,""position"":1,""time"":0,""isempty"":0,""duration"":0,""type"":0,""num"":8,""stage"":1,""accuracy"":""0.88""},{""answer"":1,""position"":3,""time"":1368,""isempty"":0,""duration"":1368,""type"":1,""num"":9,""stage"":1,""accuracy"":""0.89""},{""answer"":1,""position"":1,""time"":1484,""isempty"":0,""duration"":1484,""type"":1,""num"":10,""stage"":2,""accuracy"":""1.00""},{""answer"":1,""position"":2,""time"":0,""isempty"":1,""duration"":0,""type"":0,""num"":11,""stage"":2,""accuracy"":""1.00""},{""answer"":1,""position"":3,""time"":1463,""isempty"":0,""duration"":1463,""type"":1,""num"":11,""stage"":2,""accuracy"":""1.00""},{""answer"":1,""position"":2,""time"":1511,""isempty"":0,""duration"":1511,""type"":1,""num"":12,""stage"":2,""accuracy"":""1.00""},{""answer"":1,""position"":3,""time"":0,""isempty"":0,""duration"":0,""type"":0,""num"":13,""stage"":2,""accuracy"":""1.00""},{""answer"":1,""position"":2,""time"":1684,""isempty"":0,""duration"":1684,""type"":1,""num"":14,""stage"":2,""accuracy"":""1.00""},{""answer"":1,""position"":3,""time"":1696,""isempty"":0,""duration"":1696,""type"":1,""num"":15,""stage"":2,""accuracy"":""1.00""},{""answer"":1,""position"":2,""time"":1493,""isempty"":1,""duration"":1493,""type"":1,""num"":16,""stage"":2,""accuracy"":""1.00""},{""answer"":1,""position"":0,""time"":1700,""isempty"":0,""duration"":1700,""type"":1,""num"":16,""stage"":2,""accuracy"":""1.00""},{""answer"":1,""position"":1,""time"":1632,""isempty"":0,""duration"":1632,""type"":1,""num"":17,""stage"":2,""accuracy"":""1.00""}]}",2021-01-16 19:37:20,iOS,iPad,"iPad4,4",81506,20210116
910233,125567,43944,1798184,61235891,2650961079680526524,0,"{""type"":""brainScience"",""data"":[{""answer"":0,""position"":3,""time"":0,""isempty"":0,""duration"":0,""type"":1,""num"":1,""stage"":1,""accuracy"":""0.00""},{""answer"":0,""position"":2,""time"":0,""isempty"":0,""duration"":0,""type"":1,""num"":2,""stage"":1,""accuracy"":""0.00""},{""answer"":0,""position"":3,""time"":0,""isempty"":0,""duration"":0,""type"":1,""num"":3,""stage"":1,""accuracy"":""0.00""},{""answer"":1,""position"":1,""time"":1131,""isempty"":0,""duration"":1131,""type"":1,""num"":4,""stage"":1,""accuracy"":""0.25""},{""answer"":0,""position"":0,""time"":0,""isempty"":0,""duration"":0,""type"":1,""num"":5,""stage"":1,""accuracy"":""0.20""},{""answer"":1,""position"":3,""time"":1097,""isempty"":1,""duration"":1097,""type"":1,""num"":6,""stage"":1,""accuracy"":""0.20""},{""answer"":1,""position"":0,""time"":0,""isempty"":0,""duration"":0,""type"":0,""num"":6,""stage"":1,""accuracy"":""0.33""},{""answer"":1,""position"":1,""time"":2186,""isempty"":0,""duration"":2186,""type"":1,""num"":7,""stage"":1,""accuracy"":""0.43""},{""answer"":1,""position"":2,""time"":0,""isempty"":0,""duration"":0,""type"":0,""num"":8,""stage"":1,""accuracy"":""0.50""},{""answer"":1,""position"":3,""time"":0,""isempty"":0,""duration"":0,""type"":0,""num"":9,""stage"":1,""accuracy"":""0.56""},{""answer"":1,""position"":1,""time"":1938,""isempty"":0,""duration"":1938,""type"":1,""num"":10,""stage"":2,""accuracy"":""1.00""},{""answer"":1,""position"":3,""time"":0,""isempty"":1,""duration"":0,""type"":0,""num"":11,""stage"":2,""accuracy"":""1.00""},{""answer"":1,""position"":2,""time"":1636,""isempty"":0,""duration"":1636,""type"":1,""num"":11,""stage"":2,""accuracy"":""1.00""},{""answer"":1,""position"":3,""time"":0,""isempty"":0,""duration"":0,""type"":0,""num"":12,""stage"":2,""accuracy"":""1.00""},{""answer"":1,""position"":0,""time"":1178,""isempty"":0,""duration"":1178,""type"":1,""num"":13,""stage"":2,""accuracy"":""1.00""},{""answer"":1,""position"":1,""time"":1264,""isempty"":0,""duration"":1264,""type"":1,""num"":14,""stage"":2,""accuracy"":""1.00""},{""answer"":1,""position"":2,""time"":1496,""isempty"":0,""duration"":1496,""type"":1,""num"":15,""stage"":2,""accuracy"":""1.00""},{""answer"":1,""position"":0,""time"":1494,""isempty"":1,""duration"":1494,""type"":1,""num"":16,""stage"":2,""accuracy"":""1.00""},{""answer"":1,""position"":1,""time"":0,""isempty"":0,""duration"":0,""type"":0,""num"":16,""stage"":2,""accuracy"":""1.00""},{""answer"":0,""position"":0,""time"":0,""isempty"":0,""duration"":0,""type"":1,""num"":17,""stage"":2,""accuracy"":""0.88""},{""answer"":1,""position"":3,""time"":1125,""isempty"":0,""duration"":1125,""type"":1,""num"":18,""stage"":2,""accuracy"":""0.89""},{""answer"":1,""position"":2,""time"":1000,""isempty"":0,""duration"":1000,""type"":1,""num"":19,""stage"":2,""accuracy"":""0.90""},{""answer"":1,""position"":3,""time"":1014,""isempty"":0,""duration"":1014,""type"":1,""num"":20,""stage"":2,""accuracy"":""0.91""},{""answer"":0,""position"":2,""time"":857,""isempty"":1,""duration"":857,""type"":0,""num"":21,""stage"":2,""accuracy"":""0.91""},{""answer"":1,""position"":1,""time"":1139,""isempty"":0,""duration"":1139,""type"":1,""num"":21,""stage"":2,""accuracy"":""0.92""},{""answer"":1,""position"":2,""time"":1408,""isempty"":0,""duration"":1408,""type"":1,""num"":22,""stage"":2,""accuracy"":""0.92""},{""answer"":1,""position"":0,""time"":0,""isempty"":0,""duration"":0,""type"":0,""num"":23,""stage"":2,""accuracy"":""0.93""},{""answer"":1,""position"":1,""time"":1095,""isempty"":0,""duration"":1095,""type"":1,""num"":24,""stage"":2,""accuracy"":""0.93""},{""answer"":1,""position"":3,""time"":1238,""isempty"":0,""duration"":1238,""type"":1,""num"":25,""stage"":2,""accuracy"":""0.94""}]}",2021-01-16 19:35:14,iOS,iPad,"iPad5,1",81506,20210116
